code,year,month,quarter,Производительность труда,Уровень иннов. активности,Удобства дороги,Удобства дома,Инвестиции на реконстр. и модер,Произ-во выс тех ур суб,Торговые площади,Доля продаж через интернет,Доля розничных сетей,Реальные доходы в % к соот пер,Уровень безраб квартал,Уровень безраб год,ИПР в % к соответ кв,ИПР в % к предыд кв,Прирост высокопроизв Мест тыс,Прирост высокопроизв Мест %,Номинальная зп руб,ИПЦ общий % к пред месяц,ИПЦ прод тов % к пред месяц,ИПЦ непрод тов % к пред месяц,ИПЦ услуги % к пред месяц,ИПР в % к соотв мес пред год,ИПР в % к пред мес
13,2021,9,3,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,108.1,3.143063311261416,4.2,112.5,103.1333333333333,1.121,0.9003365218578523,34476.1,,,,,110.2,97.9
13,2021,10,4,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,102.3,4.174852037967715,4.2,114.9,108.9,1.121,0.9003365218578523,34373.7,,,,,110.1,110.3
13,2021,11,4,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,102.3,4.174852037967715,4.2,114.9,108.9,1.121,0.9003365218578523,34855.6,,,,,119.6,109.7
13,2021,12,4,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,102.3,4.174852037967715,4.2,114.9,108.9,1.121,0.9003365218578523,43666.0,,,,,115.0,106.7
13,2022,1,1,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,116.5,3.6,3.6,107.7333333333333,97.83333333333331,-3.471,-2.8,34797.5,100.88,100.86,100.76,101.13,102.2,70.3
13,2022,2,1,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,116.5,3.6,3.6,107.7333333333333,97.83333333333331,-3.471,-2.8,34202.5,101.14,101.66,100.8,100.49,108.8,107.1
13,2022,3,1,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,116.5,3.6,3.6,107.7333333333333,97.83333333333331,-3.471,-2.8,38491.8,107.01,107.13,108.68,104.17,112.2,116.1
13,2022,4,2,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,102.2,3.3,3.6,102.0333333333333,94.03333333333336,-3.471,-2.8,37675.8,101.48,102.71,100.81,99.71,101.9,86.2
13,2022,5,2,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,102.2,3.3,3.6,102.0333333333333,94.03333333333336,-3.471,-2.8,39758.7,99.94,100.14,99.99,99.36,102.8,96.1
13,2022,6,2,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,102.2,3.3,3.6,102.0333333333333,94.03333333333336,-3.471,-2.8,40841.4,99.65,99.37,99.98,99.77,101.4,99.8
13,2022,7,3,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,102.7,4.0,3.6,100.8333333333333,103.3333333333333,-3.471,-2.8,39436.9,99.52,98.66,99.54,101.54,99.7,109.9
13,2022,8,3,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,102.7,4.0,3.6,100.8333333333333,103.3333333333333,-3.471,-2.8,39158.7,99.38,98.66,99.98,100.08,100.5,100.4
13,2022,9,3,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,102.7,4.0,3.6,100.8333333333333,103.3333333333333,-3.471,-2.8,38604.0,99.91,99.54,100.2,100.3,102.3,99.7
13,2022,10,4,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,106.3,3.3,3.6,90.53333333333336,101.3333333333333,-3.471,-2.8,40103.0,100.09,100.08,100.0,100.26,98.1,105.9
13,2022,11,4,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,106.3,3.3,3.6,90.53333333333336,101.3333333333333,-3.471,-2.8,40108.6,100.36,100.6,100.17,100.12,91.1,101.9
13,2022,12,4,98.4,17.47211895910781,37.14679959723033,441.2350738723376,16.3,79.0,339.2539641848188,5.8,37.7,106.3,3.3,3.6,90.53333333333336,101.3333333333333,-3.471,-2.8,50596.3,101.14,100.71,100.28,103.49,82.4,96.2
13,2023,1,1,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,96.8,3.0,2.5,98.66666666666669,104.0,-2.2,-1.8,40759.8,100.47,100.59,100.13,100.69,97.4,83.1
13,2023,2,1,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,96.8,3.0,2.5,98.66666666666669,104.0,-2.2,-1.8,39745.9,100.55,100.73,100.15,100.73,96.5,106.1
13,2023,3,1,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,96.8,3.0,2.5,98.66666666666669,104.0,-2.2,-1.8,42154.0,100.21,100.27,100.02,100.34,102.1,122.8
13,2023,4,2,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,106.1,2.5,2.5,112.7,99.1,-2.2,-1.8,44909.0,100.48,99.97,100.08,102.06,103.8,87.6
13,2023,5,2,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,106.1,2.5,2.5,112.7,99.1,-2.2,-1.8,45444.3,100.04,99.62,100.15,100.71,115.4,106.9
13,2023,6,2,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,106.1,2.5,2.5,112.7,99.1,-2.2,-1.8,47801.4,100.25,100.04,100.37,100.51,118.9,102.8
13,2023,7,3,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,110.2,2.3,2.5,110.0666666666667,101.2333333333333,-2.2,-1.8,47118.2,100.51,100.6,100.59,100.22,111.1,102.7
13,2023,8,3,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,110.2,2.3,2.5,110.0666666666667,101.2333333333333,-2.2,-1.8,45933.2,100.14,100.15,100.88,99.1,107.1,96.8
13,2023,9,3,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,110.2,2.3,2.5,110.0666666666667,101.2333333333333,-2.2,-1.8,45442.3,100.5,100.32,100.69,100.61,112.0,104.2
13,2023,10,4,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,107.7,2.3,2.5,115.7666666666667,102.5333333333333,-2.2,-1.8,47117.8,100.69,101.08,100.33,100.43,115.7,109.4
13,2023,11,4,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,107.7,2.3,2.5,115.7666666666667,102.5333333333333,-2.2,-1.8,47451.5,101.16,101.32,100.79,101.36,115.7,101.9
13,2023,12,4,,18.08510638297872,37.82164519277094,468.7926081661966,12.9,91.8,348.5200514402891,8.8,31.5,107.7,2.3,2.5,115.7666666666667,102.5333333333333,-2.2,-1.8,60014.8,100.6,101.02,100.56,99.81,115.9,96.3
13,2024,1,1,,,,,,,,,,113.8,2.1,,113.0666666666667,101.3333333333333,,,49968.3,100.98,101.29,100.59,100.86,113.2,81.2
13,2024,2,1,,,,,,,,,,113.8,2.1,,113.0666666666667,101.3333333333333,,,49499.7,100.48,100.15,100.21,101.49,115.5,108.3
13,2024,3,1,,,,,,,,,,113.8,2.1,,113.0666666666667,101.3333333333333,,,52786.6,100.18,99.91,100.25,100.6,107.1,113.9
13,2024,4,2,,,,,,,,,,110.0,2.0,,109.1666666666667,97.13333333333333,,,54871.3,100.5,100.1,100.3,101.54,111.6,91.3
13,2024,5,2,,,,,,,,,,110.0,2.0,,109.1666666666667,97.13333333333333,,,55643.1,100.43,100.25,100.21,101.07,114.2,109.3
13,2024,6,2,,,,,,,,,,110.0,2.0,,109.1666666666667,97.13333333333333,,,58529.1,100.51,100.44,100.46,100.73,101.4,91.4
13,2024,7,3,,,,,,,,,,,,,104.9333333333333,101.9,,,57163.5,101.16,100.57,100.77,102.77,107.2,108.5
13,2024,8,3,,,,,,,,,,,,,104.9333333333333,101.9,,,56204.9,100.03,99.72,100.47,100.08,104.6,94.5
13,2024,9,3,,,,,,,,,,,,,104.9333333333333,101.9,,,55929.5,100.49,100.37,100.54,100.63,103.9,103.5
13,2024,10,4,,,,,,,,,,,,,,,,,58715.7,100.63,101.51,100.44,99.22,101.4,106.7
13,2024,11,4,,,,,,,,,,,,,,,,,58275.9,101.57,101.99,100.54,102.06,101.3,101.8
13,2024,12,4,,,,,,,,,,,,,,,,,,101.44,102.66,100.58,100.21,107.2,101.9
13,2025,1,1,,,,,,,,,,,,,,,,,,101.31,101.72,100.6,101.35,,
14,2000,1,1,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,2,1,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,3,1,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,4,2,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,5,2,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,6,2,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,7,3,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,8,3,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,9,3,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,10,4,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,11,4,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2000,12,4,,,,257.5,,,,,,,,,,,,,,,,,,,
14,2001,1,1,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,2,1,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,3,1,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,4,2,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,5,2,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,6,2,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,7,3,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,8,3,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,9,3,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,10,4,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,11,4,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2001,12,4,,,,372.55107386066,,,,,,,,,,,,,,,,,,,
14,2002,1,1,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,2,1,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,3,1,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,4,2,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,5,2,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,6,2,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,7,3,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,8,3,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,9,3,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,10,4,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,11,4,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2002,12,4,,,,262.709188506473,,,,,,,,,,,,,,,,,,,
14,2003,1,1,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,2,1,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,3,1,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,4,2,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,5,2,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,6,2,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,7,3,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,8,3,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,9,3,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,10,4,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,11,4,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2003,12,4,,,,276.3082770288064,,,,,,,,,,,,,,,,,,,
14,2004,1,1,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,2,1,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,3,1,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,4,2,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,5,2,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,6,2,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,7,3,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,8,3,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,9,3,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,10,4,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,11,4,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2004,12,4,,,,252.0048467320814,,,,,,,,,,,,,,,,,,,
14,2005,1,1,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,2,1,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,3,1,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,4,2,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,5,2,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,6,2,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,7,3,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,8,3,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,9,3,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,10,4,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,11,4,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2005,12,4,,,,273.1232084480521,15.70699040037774,,,,,,,,,,,,,,,,,,
14,2006,1,1,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,2,1,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,3,1,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,4,2,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,5,2,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,6,2,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,7,3,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,8,3,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,9,3,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,10,4,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,11,4,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2006,12,4,,,,301.911758855834,10.1,,,,,,,,,,,,,,,,,,
14,2007,1,1,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,2,1,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,3,1,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,4,2,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,5,2,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,6,2,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,7,3,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,8,3,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,9,3,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,10,4,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,11,4,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2007,12,4,,,20.1,334.4076431258446,5.593776075466309,,,,,,,,,,,,,,,,,,
14,2008,1,1,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,2,1,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,3,1,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,4,2,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,5,2,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,6,2,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,7,3,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,8,3,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,9,3,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,10,4,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,11,4,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2008,12,4,106.8,,18.3,303.4975774445692,4.658852907010549,,,,,,,,,,,,,,,,,,
14,2009,1,1,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,2,1,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,3,1,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,4,2,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,5,2,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,6,2,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,7,3,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,8,3,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,9,3,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,10,4,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,11,4,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2009,12,4,98.0,,12.7,306.2000820290608,1.741665460061863,,,,0.9,,,,,,,,,,,,,,
14,2010,1,1,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,2,1,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,3,1,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,4,2,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,5,2,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,6,2,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,7,3,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,8,3,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,9,3,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,10,4,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,11,4,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2010,12,4,101.7,7.4,18.8,316.1855706679968,6.225298251392236,,,,0.6,,,,,,,,,,,,,,
14,2011,1,1,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,2,1,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,3,1,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,4,2,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,5,2,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,6,2,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,7,3,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,8,3,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,9,3,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,10,4,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,11,4,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2011,12,4,105.8,8.1,18.5,333.1268483108097,4.556492457973482,,73.1284987981736,,0.6,,,,,,,,,,,,,,
14,2012,1,1,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,2,1,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,3,1,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,4,2,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,5,2,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,6,2,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,7,3,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,8,3,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,9,3,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,10,4,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,11,4,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2012,12,4,103.0,6.7,18.3,372.4507720877319,5.363945236846848,,85.94829605340205,,0.2,,,,,,23.3,17.2,,,,,,,
14,2013,1,1,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,38767.0,,,,,,
14,2013,2,1,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,38321.5,,,,,,
14,2013,3,1,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,42180.9,,,,,,
14,2013,4,2,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,43256.7,,,,,,
14,2013,5,2,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,48043.2,,,,,,
14,2013,6,2,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,49852.8,,,,,,
14,2013,7,3,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,40931.3,,,,,,
14,2013,8,3,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,39562.0,,,,,,
14,2013,9,3,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,44152.6,,,,,,
14,2013,10,4,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,44881.3,,,,,,
14,2013,11,4,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,46302.3,,,,,,
14,2013,12,4,101.1,7.9,19.6,436.5720882471657,8.333254021466416,,84.2624911901321,,6.1,,,,,,4.5,2.8,78412.6,,,,,,
14,2014,1,1,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,98.6,,,,,4.1,2.5,44616.4,,,,,,
14,2014,2,1,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,98.6,,,,,4.1,2.5,43998.8,,,,,,
14,2014,3,1,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,98.6,,,,,4.1,2.5,48889.1,,,,,,
14,2014,4,2,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,98.6,,,,,4.1,2.5,48532.9,,,,,,
14,2014,5,2,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,98.6,,,,,4.1,2.5,53546.5,,,,,,
14,2014,6,2,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,98.6,,,,,4.1,2.5,55543.2,,,,,,
14,2014,7,3,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,99.4,,,,,4.1,2.5,46660.2,,,,,,
14,2014,8,3,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,99.4,,,,,4.1,2.5,41999.1,,,,,,
14,2014,9,3,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,99.4,,,,,4.1,2.5,47270.6,,,,,,
14,2014,10,4,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,104.3,,,,,4.1,2.5,47984.7,,,,,,
14,2014,11,4,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,104.3,,,,,4.1,2.5,50481.5,,,,,,
14,2014,12,4,103.3,8.5,18.7,494.7848135106121,5.6,,67.9210683508983,,5.5,104.3,,,,,4.1,2.5,80007.9,,,,,,
14,2015,1,1,102.0,7.0,21.50528534720193,568.5195073386064,5.8,,31.45051579978371,0.0,8.1,100.4,,,100.9333333333333,95.6,-12.0,-7.2,47295.2,,,,,106.2,102.5
